subject	A1	A2	B1	B2	C1	C2	DMA1	DMA2	DMB1	DMB2	DPA11	DPA12	DPA21	DPA22	DPB11	DPB12	DQB11	DQB12	DRA1	DRA2	DRB11	DRB12	DRB31	DRB32	E1	E2	F1	F2	HFE1	HFE2	K1	K2	DPB21	DPB22	W1	W2	J1	J2	L1	L2	DOB1	DOB2	DOA1	DOA2	DQA11	DQA12	DRB41	DRB42	H1	H2	DRB51	DRB52	R1	R2	V1	V2	Y1	Y2	G1	G2	T1	T2	U1	U2	S1	S2	DQB21	DQB22	DQA21	DQA22	DRB71	DRB72	N1	N2	P1	P2
SRR24971699	13826.0	13826.0	1093.0	1093.0	675.0	675.0	3733.0	3733.0	2268.0	2268.0	6856.0	6856.0	14.0	14.0	1690.0	1690.0	4864.0	4864.0	13182.0	13182.0	2897.0	2897.0	4.0	4.0	18894.0	18894.0	4767.0	4767.0	160.0	160.0	17.0	17.0	7.0	7.0	11.0	11.0	57.0	57.0	73.0	73.0	93.0	93.0	141.0	141.0	3984.0	3984.0			2.0	2.0									6.0	6.0																
SRR24971700	7697.0	7697.0	666.0	666.0	336.0	336.0	1521.0	1521.0	994.0	994.0	3231.0	3231.0	5.0	5.0	777.0	777.0	2310.0	2310.0	5962.0	5962.0	1300.0	1300.0	2.0	2.0	11212.0	11212.0	2604.0	2604.0	72.0	72.0	4.0	4.0	7.0	7.0	1.0	1.0	28.0	28.0	25.0	25.0	75.0	75.0	93.0	93.0	2005.0	2005.0			1.0	1.0					2.0	2.0			4.0	4.0									1.0	1.0						
SRR24971701	16533.0	16533.0	1355.0	1355.0	657.0	657.0	3356.0	3356.0	2212.0	2212.0	6922.0	6922.0	5.0	5.0	1752.0	1752.0	5052.0	5052.0	13103.0	13103.0	2893.0	2893.0	4.0	4.0	23031.0	23031.0	5597.0	5597.0	163.0	163.0	11.0	11.0	13.0	13.0	10.0	10.0	58.0	58.0	56.0	56.0	131.0	131.0	211.0	211.0	4636.0	4636.0			1.0	1.0					5.0	5.0			6.0	6.0									2.0	2.0						
SRR24971702	1689.0	1689.0	6549.0	6549.0	47.0	47.0	987.0	987.0	802.0	802.0	1438.0	1438.0			641.0	641.0	643.0	643.0	3049.0	3049.0	179.0	179.0	22.0	22.0	4224.0	4224.0	1225.0	1225.0	54.0	54.0	6.0	6.0	1.0	1.0	6.0	6.0	10.0	10.0	27.0	27.0	94.0	94.0	17.0	17.0	400.0	400.0	7.0	7.0											1.0	1.0																
SRR24971703	7529.0	7529.0	27689.0	27689.0	169.0	169.0	4304.0	4304.0	3884.0	3884.0	6500.0	6500.0	5.0	5.0	2993.0	2993.0	2862.0	2862.0	13827.0	13827.0	703.0	703.0	66.0	66.0	18277.0	18277.0	4903.0	4903.0	283.0	283.0	3.0	3.0			23.0	23.0	30.0	30.0	101.0	101.0	452.0	452.0	83.0	83.0	1899.0	1899.0	28.0	28.0											2.0	2.0																
SRR24971704	6779.0	6779.0	24226.0	24226.0	123.0	123.0	2266.0	2266.0	1990.0	1990.0	3937.0	3937.0	5.0	5.0	1666.0	1666.0	1451.0	1451.0	7592.0	7592.0	491.0	491.0	59.0	59.0	13431.0	13431.0	3387.0	3387.0	140.0	140.0	3.0	3.0	6.0	6.0	6.0	6.0	19.0	19.0	54.0	54.0	205.0	205.0	59.0	59.0	1078.0	1078.0	9.0	9.0											2.0	2.0																
SRR24971705	14582.0	14582.0	49921.0	49921.0	254.0	254.0	4868.0	4868.0	4260.0	4260.0	8398.0	8398.0	10.0	10.0	3468.0	3468.0	3070.0	3070.0	16120.0	16120.0	986.0	986.0	89.0	89.0	27720.0	27720.0	6912.0	6912.0	297.0	297.0	5.0	5.0	8.0	8.0	24.0	24.0	35.0	35.0	117.0	117.0	431.0	431.0	128.0	128.0	2271.0	2271.0	18.0	18.0	3.0	3.0									4.0	4.0							1.0	1.0								
SRR24971706	11125.0	11125.0	1113.0	1113.0	6503.0	6503.0	894.0	894.0	591.0	591.0	2198.0	2198.0	12.0	12.0	633.0	633.0			2354.0	2354.0	313.0	313.0	2.0	2.0	10947.0	10947.0	3480.0	3480.0	46.0	46.0	58.0	58.0	1.0	1.0	2.0	2.0	16.0	16.0	3.0	3.0	110.0	110.0	39.0	39.0	3.0	3.0	3.0	3.0	31.0	31.0							76.0	76.0			1.0	1.0	1.0	1.0			1.0	1.0								
SRR24971707	23406.0	23406.0	2347.0	2347.0	13780.0	13780.0	1805.0	1805.0	1296.0	1296.0	4782.0	4782.0	17.0	17.0	1324.0	1324.0			5247.0	5247.0	643.0	643.0	3.0	3.0	22900.0	22900.0	7412.0	7412.0	87.0	87.0	157.0	157.0	7.0	7.0	7.0	7.0	46.0	46.0	9.0	9.0	257.0	257.0	105.0	105.0	8.0	8.0	9.0	9.0	68.0	68.0					3.0	3.0	138.0	138.0	3.0	3.0			3.0	3.0			1.0	1.0								
SRR24971708	6969.0	6969.0	348.0	348.0	189.0	189.0	1327.0	1327.0	838.0	838.0	3246.0	3246.0	4.0	4.0	1679.0	1679.0	647.0	647.0	4193.0	4193.0	665.0	665.0	1.0	1.0	6809.0	6809.0	1622.0	1622.0	63.0	63.0					3.0	3.0	21.0	21.0	22.0	22.0	52.0	52.0	36.0	36.0	832.0	832.0			1.0	1.0					1.0	1.0																				
SRR24971709	27734.0	27734.0	1427.0	1427.0	842.0	842.0	5308.0	5308.0	3299.0	3299.0	13396.0	13396.0	19.0	19.0	6898.0	6898.0	2705.0	2705.0	17241.0	17241.0	2698.0	2698.0	14.0	14.0	27122.0	27122.0	6738.0	6738.0	236.0	236.0	5.0	5.0	1.0	1.0	16.0	16.0	68.0	68.0	93.0	93.0	167.0	167.0	156.0	156.0	3444.0	3444.0			2.0	2.0					4.0	4.0			1.0	1.0							1.0	1.0								
SRR24971710	8787.0	8787.0	2158.0	2158.0	3456.0	3456.0	2427.0	2427.0	1848.0	1848.0	5605.0	5605.0	2.0	2.0	541.0	541.0	1131.0	1131.0	8965.0	8965.0	347.0	347.0	3.0	3.0	8017.0	8017.0	1880.0	1880.0	107.0	107.0			7.0	7.0	7.0	7.0	31.0	31.0	34.0	34.0	38.0	38.0	67.0	67.0	1242.0	1242.0													1.0	1.0																
SRR24971711	18816.0	18816.0	4595.0	4595.0	7364.0	7364.0	5116.0	5116.0	3869.0	3869.0	11949.0	11949.0	16.0	16.0	1303.0	1303.0	2424.0	2424.0	19394.0	19394.0	786.0	786.0	5.0	5.0	16978.0	16978.0	4025.0	4025.0	262.0	262.0	2.0	2.0	16.0	16.0	15.0	15.0	73.0	73.0	47.0	47.0	96.0	96.0	136.0	136.0	2598.0	2598.0			1.0	1.0					1.0	1.0																				
SRR24971712	2319.0	2319.0	466.0	466.0	128.0	128.0	914.0	914.0	628.0	628.0	2473.0	2473.0	1.0	1.0	1162.0	1162.0	1229.0	1229.0	3002.0	3002.0	1653.0	1653.0	1.0	1.0	6544.0	6544.0	1523.0	1523.0	103.0	103.0	3.0	3.0	1.0	1.0	6.0	6.0	21.0	21.0	30.0	30.0	77.0	77.0	57.0	57.0	1256.0	1256.0	1.0	1.0			853.0	853.0							1.0	1.0																
SRR24971713	5403.0	5403.0	1191.0	1191.0	275.0	275.0	2170.0	2170.0	1578.0	1578.0	6025.0	6025.0	3.0	3.0	3041.0	3041.0	2724.0	2724.0	6918.0	6918.0	4114.0	4114.0	1.0	1.0	15677.0	15677.0	3614.0	3614.0	232.0	232.0	25.0	25.0	4.0	4.0	5.0	5.0	51.0	51.0	63.0	63.0	185.0	185.0	110.0	110.0	3103.0	3103.0			1.0	1.0	2065.0	2065.0			1.0	1.0																				
SRR24971714	1113.0	1113.0	3804.0	3804.0	418.0	418.0	1396.0	1396.0	950.0	950.0	4216.0	4216.0			1378.0	1378.0	752.0	752.0	4488.0	4488.0	976.0	976.0			9098.0	9098.0	2381.0	2381.0	88.0	88.0	21.0	21.0	1.0	1.0	7.0	7.0			30.0	30.0	114.0	114.0	36.0	36.0	1313.0	1313.0			29.0	29.0							39.0	39.0	3.0	3.0									1.0	1.0						
SRR24971715	4207.0	4207.0	13409.0	13409.0	1456.0	1456.0	4880.0	4880.0	3163.0	3163.0	15429.0	15429.0	2.0	2.0	5140.0	5140.0	2741.0	2741.0	15845.0	15845.0	3714.0	3714.0			32488.0	32488.0	8800.0	8800.0	352.0	352.0	74.0	74.0	1.0	1.0	24.0	24.0	4.0	4.0	126.0	126.0	403.0	403.0	139.0	139.0	4851.0	4851.0	13.0	13.0	131.0	131.0			1.0	1.0	3.0	3.0	142.0	142.0	8.0	8.0																
SRR24971716	17514.0	17514.0	4476.0	4476.0	373.0	373.0	1044.0	1044.0	724.0	724.0	3189.0	3189.0	3.0	3.0	1531.0	1531.0	839.0	839.0	4534.0	4534.0	447.0	447.0	18.0	18.0	12378.0	12378.0	4616.0	4616.0	91.0	91.0	45.0	45.0	4.0	4.0	7.0	7.0	22.0	22.0	35.0	35.0	309.0	309.0	95.0	95.0	1428.0	1428.0	2.0	2.0	39.0	39.0					1.0	1.0			2.0	2.0	1.0	1.0	5.0	5.0			1.0	1.0								
SRR24971717	37090.0	37090.0	9311.0	9311.0	770.0	770.0	2422.0	2422.0	1761.0	1761.0	7246.0	7246.0	8.0	8.0	3257.0	3257.0	1783.0	1783.0	10192.0	10192.0	993.0	993.0	64.0	64.0	26604.0	26604.0	9693.0	9693.0	240.0	240.0	125.0	125.0	15.0	15.0	10.0	10.0	53.0	53.0	84.0	84.0	635.0	635.0	181.0	181.0	3172.0	3172.0	7.0	7.0	77.0	77.0					5.0	5.0			6.0	6.0	2.0	2.0	2.0	2.0					2.0	2.0						
SRR24971718	143.0	143.0	7131.0	7131.0	3143.0	3143.0	1355.0	1355.0	982.0	982.0	3312.0	3312.0	4.0	4.0	1991.0	1991.0	1.0	1.0	5143.0	5143.0	859.0	859.0	3.0	3.0	5713.0	5713.0	1322.0	1322.0	106.0	106.0	4.0	4.0	3.0	3.0			18.0	18.0	36.0	36.0	51.0	51.0	35.0	35.0	151.0	151.0			1.0	1.0					1.0	1.0																				
SRR24971719	567.0	567.0	29516.0	29516.0	13033.0	13033.0	5461.0	5461.0	4009.0	4009.0	13559.0	13559.0	12.0	12.0	8269.0	8269.0	24.0	24.0	22224.0	22224.0	3545.0	3545.0	4.0	4.0	23845.0	23845.0	5806.0	5806.0	363.0	363.0	22.0	22.0	22.0	22.0	5.0	5.0	51.0	51.0	128.0	128.0	240.0	240.0	162.0	162.0	702.0	702.0			2.0	2.0					8.0	8.0																				
SRR24971720	16068.0	16068.0	15334.0	15334.0	7420.0	7420.0	2358.0	2358.0	2170.0	2170.0	4952.0	4952.0	3.0	3.0	2146.0	2146.0	2179.0	2179.0	9466.0	9466.0	3687.0	3687.0	3.0	3.0	14040.0	14040.0	4523.0	4523.0	202.0	202.0			12.0	12.0	13.0	13.0	38.0	38.0	52.0	52.0	161.0	161.0	154.0	154.0	1312.0	1312.0	3.0	3.0			1835.0	1835.0							2.0	2.0							1.0	1.0								
SRR24971721	33929.0	33929.0	31851.0	31851.0	15191.0	15191.0	4902.0	4902.0	4607.0	4607.0	10778.0	10778.0			4601.0	4601.0	4589.0	4589.0	20320.0	20320.0	7841.0	7841.0	7.0	7.0	29141.0	29141.0	9516.0	9516.0	386.0	386.0			20.0	20.0	16.0	16.0	104.0	104.0	124.0	124.0	382.0	382.0	355.0	355.0	2819.0	2819.0	10.0	10.0			4103.0	4103.0			4.0	4.0			3.0	3.0							1.0	1.0								
SRR24971722	5396.0	5396.0	8431.0	8431.0	3610.0	3610.0	1196.0	1196.0	835.0	835.0	2319.0	2319.0			338.0	338.0	661.0	661.0	2453.0	2453.0	2134.0	2134.0	3.0	3.0	6240.0	6240.0	2166.0	2166.0	58.0	58.0	31.0	31.0	6.0	6.0	5.0	5.0	14.0	14.0	35.0	35.0	46.0	46.0	41.0	41.0	1018.0	1018.0			11.0	11.0	1261.0	1261.0							2.0	2.0	1.0	1.0	1.0	1.0												
SRR24971723	18695.0	18695.0	28941.0	28941.0	11929.0	11929.0	4363.0	4363.0	3085.0	3085.0	8009.0	8009.0	6.0	6.0	1128.0	1128.0	2507.0	2507.0	8872.0	8872.0	8066.0	8066.0	1.0	1.0	22293.0	22293.0	7524.0	7524.0	247.0	247.0	96.0	96.0	12.0	12.0	7.0	7.0	34.0	34.0	125.0	125.0	200.0	200.0	146.0	146.0	3458.0	3458.0			38.0	38.0	4490.0	4490.0			3.0	3.0			13.0	13.0	4.0	4.0	2.0	2.0												
SRR24971725	9616.0	9616.0	2550.0	2550.0	585.0	585.0	3295.0	3295.0	2804.0	2804.0	7398.0	7398.0			3145.0	3145.0	1.0	1.0	9709.0	9709.0	39.0	39.0			25071.0	25071.0	6014.0	6014.0	327.0	327.0	31.0	31.0	5.0	5.0	6.0	6.0	76.0	76.0	6.0	6.0	341.0	341.0	162.0	162.0	20.0	20.0	20.0	20.0	56.0	56.0									3.0	3.0			5.0	5.0					1.0	1.0						
SRR27190653	4521.0	4521.0	63047.0	63047.0	44789.0	44789.0	3012.0	3012.0	1993.0	1993.0	10039.0	10039.0			256.0	256.0	2813.0	2813.0	10266.0	10266.0	876.0	876.0	74.0	74.0	44939.0	44939.0	6841.0	6841.0	336.0	336.0	14.0	14.0			25.0	25.0	29.0	29.0	17.0	17.0	284.0	284.0	81.0	81.0	1186.0	1186.0			2.0	2.0	1.0	1.0																								
SRR27190659	15116.0	15116.0	722.0	722.0	21188.0	21188.0	5228.0	5228.0	2917.0	2917.0	19385.0	19385.0			1343.0	1343.0	2.0	2.0	8857.0	8857.0	2903.0	2903.0	2.0	2.0	44853.0	44853.0	8890.0	8890.0	777.0	777.0	38.0	38.0	3.0	3.0	1.0	1.0	41.0	41.0	16.0	16.0	469.0	469.0	341.0	341.0	5.0	5.0	43.0	43.0	77.0	77.0	2.0	2.0			1.0	1.0																				
SRR27190661	3668.0	3668.0	7966.0	7966.0	36569.0	36569.0	3283.0	3283.0	1460.0	1460.0	9893.0	9893.0			2490.0	2490.0			4200.0	4200.0	801.0	801.0	2.0	2.0	29992.0	29992.0	5183.0	5183.0	83.0	83.0	12.0	12.0	10.0	10.0	8.0	8.0	14.0	14.0	14.0	14.0	74.0	74.0	194.0	194.0	7.0	7.0													6.0	6.0									3.0	3.0						
SRR27190669	13113.0	13113.0	52279.0	52279.0	83113.0	83113.0	4238.0	4238.0	2195.0	2195.0	7704.0	7704.0			986.0	986.0	1866.0	1866.0	6504.0	6504.0	3528.0	3528.0	1.0	1.0	37850.0	37850.0	7466.0	7466.0	756.0	756.0	5.0	5.0			29.0	29.0	66.0	66.0	27.0	27.0	191.0	191.0	208.0	208.0	1312.0	1312.0			14.0	14.0	2907.0	2907.0			1.0	1.0																				
SRR27190675	15653.0	15653.0	12139.0	12139.0	1684.0	1684.0	5383.0	5383.0	2843.0	2843.0	11247.0	11247.0			1072.0	1072.0	1.0	1.0	10100.0	10100.0	3417.0	3417.0			45869.0	45869.0	9921.0	9921.0	276.0	276.0	10.0	10.0	13.0	13.0			43.0	43.0	36.0	36.0	391.0	391.0	206.0	206.0	405.0	405.0	23.0	23.0	57.0	57.0																										
SRR27190677	33385.0	33385.0	22777.0	22777.0	2125.0	2125.0	4394.0	4394.0	1921.0	1921.0	13877.0	13877.0			3156.0	3156.0	2769.0	2769.0	6579.0	6579.0	5933.0	5933.0	1.0	1.0	34340.0	34340.0	6066.0	6066.0	247.0	247.0	5.0	5.0	1.0	1.0			16.0	16.0			115.0	115.0	167.0	167.0	1138.0	1138.0	42.0	42.0			5598.0	5598.0							2.0	2.0																
SRR27190683	27407.0	27407.0	52307.0	52307.0	518.0	518.0	2040.0	2040.0	895.0	895.0	6099.0	6099.0			695.0	695.0	1526.0	1526.0	3667.0	3667.0	2276.0	2276.0			42185.0	42185.0	5500.0	5500.0	292.0	292.0	13.0	13.0			31.0	31.0	39.0	39.0	2.0	2.0	17.0	17.0	74.0	74.0	847.0	847.0	2.0	2.0			2762.0	2762.0							1.0	1.0																
SRR27190686	9481.0	9481.0	46109.0	46109.0	93879.0	93879.0	2861.0	2861.0	1412.0	1412.0	9584.0	9584.0			807.0	807.0	2109.0	2109.0	6921.0	6921.0	3516.0	3516.0			36345.0	36345.0	5885.0	5885.0	921.0	921.0	22.0	22.0	9.0	9.0	7.0	7.0	11.0	11.0	2.0	2.0	90.0	90.0	91.0	91.0	2099.0	2099.0			34.0	34.0	3330.0	3330.0			2.0	2.0									1.0	1.0									1.0	1.0
SRR27190690	481.0	481.0	17826.0	17826.0	2307.0	2307.0	1835.0	1835.0	929.0	929.0	6645.0	6645.0			3716.0	3716.0			2926.0	2926.0	46.0	46.0			29688.0	29688.0	4784.0	4784.0	70.0	70.0	1.0	1.0	14.0	14.0			2.0	2.0			81.0	81.0	61.0	61.0	4.0	4.0	24.0	24.0																												
SRR27190695	286.0	286.0	45608.0	45608.0	1309.0	1309.0	2249.0	2249.0	1448.0	1448.0	9047.0	9047.0			3215.0	3215.0	956.0	956.0	4806.0	4806.0	996.0	996.0			29758.0	29758.0	4147.0	4147.0	156.0	156.0	13.0	13.0	18.0	18.0	16.0	16.0	8.0	8.0	10.0	10.0	181.0	181.0	207.0	207.0	691.0	691.0	15.0	15.0							2.0	2.0			1.0	1.0																
SRR27190701	10607.0	10607.0	2213.0	2213.0	38257.0	38257.0	3881.0	3881.0	2346.0	2346.0	10609.0	10609.0			1515.0	1515.0	1071.0	1071.0	10221.0	10221.0	4866.0	4866.0	1.0	1.0	35315.0	35315.0	7457.0	7457.0	151.0	151.0	2.0	2.0	17.0	17.0			33.0	33.0	3.0	3.0	21.0	21.0	94.0	94.0	977.0	977.0	19.0	19.0	40.0	40.0	101.0	101.0			7.0	7.0	115.0	115.0																		
SRR27190703	28324.0	28324.0	14332.0	14332.0	39925.0	39925.0	3318.0	3318.0	1778.0	1778.0	8828.0	8828.0	3.0	3.0	3001.0	3001.0	1432.0	1432.0	5170.0	5170.0	461.0	461.0			24465.0	24465.0	5818.0	5818.0	124.0	124.0	9.0	9.0	3.0	3.0	1.0	1.0	24.0	24.0	23.0	23.0	170.0	170.0	225.0	225.0	912.0	912.0			26.0	26.0					5.0	5.0	52.0	52.0	4.0	4.0																
SRR27190709	6554.0	6554.0	11619.0	11619.0	54662.0	54662.0	672.0	672.0	414.0	414.0	3143.0	3143.0	8.0	8.0	725.0	725.0	902.0	902.0	3165.0	3165.0	1028.0	1028.0	1.0	1.0	39984.0	39984.0	6486.0	6486.0	239.0	239.0					26.0	26.0	2.0	2.0			2.0	2.0	66.0	66.0	67.0	67.0			2.0	2.0	1397.0	1397.0																								
SRR27190715	37522.0	37522.0	31067.0	31067.0	92274.0	92274.0	4818.0	4818.0	1790.0	1790.0	8720.0	8720.0			1529.0	1529.0	1843.0	1843.0	9746.0	9746.0	5087.0	5087.0	4.0	4.0	30239.0	30239.0	4913.0	4913.0	105.0	105.0					5.0	5.0	5.0	5.0	4.0	4.0	308.0	308.0	350.0	350.0	3189.0	3189.0			8.0	8.0	4070.0	4070.0																								
SRR27190717	4434.0	4434.0	9395.0	9395.0	40185.0	40185.0	4025.0	4025.0	2221.0	2221.0	17207.0	17207.0			4520.0	4520.0	3344.0	3344.0	14968.0	14968.0	4552.0	4552.0	2.0	2.0	34245.0	34245.0	6020.0	6020.0	129.0	129.0	2.0	2.0			4.0	4.0	27.0	27.0	2.0	2.0	131.0	131.0	394.0	394.0	1067.0	1067.0			3.0	3.0	4150.0	4150.0															1.0	1.0								
SRR27190720	48443.0	48443.0	6944.0	6944.0	57695.0	57695.0	4149.0	4149.0	1819.0	1819.0	11361.0	11361.0			5136.0	5136.0	752.0	752.0	7036.0	7036.0	4580.0	4580.0	2.0	2.0	47394.0	47394.0	11212.0	11212.0	372.0	372.0	3.0	3.0	4.0	4.0	19.0	19.0	15.0	15.0	54.0	54.0	287.0	287.0	551.0	551.0	1482.0	1482.0	21.0	21.0	1.0	1.0	4086.0	4086.0							3.0	3.0																
SRR27190726	73.0	73.0	5964.0	5964.0	821.0	821.0	2175.0	2175.0	1322.0	1322.0	6433.0	6433.0			945.0	945.0	1.0	1.0	5507.0	5507.0	1019.0	1019.0			33117.0	33117.0	4122.0	4122.0	237.0	237.0	13.0	13.0			10.0	10.0	15.0	15.0	5.0	5.0	38.0	38.0	82.0	82.0	3.0	3.0	19.0	19.0			1.0	1.0			2.0	2.0			1.0	1.0																
SRR27255044	26232.0	26232.0	18141.0	18141.0	203.0	203.0	1871.0	1871.0	1386.0	1386.0	7969.0	7969.0	30.0	30.0	6760.0	6760.0	1062.0	1062.0	11398.0	11398.0	5578.0	5578.0			25090.0	25090.0	9950.0	9950.0	322.0	322.0	9.0	9.0	2.0	2.0	2.0	2.0	73.0	73.0	166.0	166.0	145.0	145.0	43.0	43.0	1575.0	1575.0									5.0	5.0			1.0	1.0							1.0	1.0								
SRR27255045	10319.0	10319.0	675.0	675.0	188.0	188.0	1928.0	1928.0	1470.0	1470.0	4841.0	4841.0	13.0	13.0	2604.0	2604.0	3980.0	3980.0	7927.0	7927.0	2449.0	2449.0	1.0	1.0	24236.0	24236.0	7883.0	7883.0	288.0	288.0	4.0	4.0	9.0	9.0	16.0	16.0	43.0	43.0	154.0	154.0	221.0	221.0	159.0	159.0	2334.0	2334.0			5.0	5.0									1.0	1.0																
SRR27255046	12176.0	12176.0	41034.0	41034.0	218.0	218.0	588.0	588.0	243.0	243.0	1697.0	1697.0	18.0	18.0	865.0	865.0			2206.0	2206.0	4.0	4.0			39559.0	39559.0	11457.0	11457.0	297.0	297.0	70.0	70.0					20.0	20.0	203.0	203.0	534.0	534.0	61.0	61.0					184.0	184.0					3.0	3.0	301.0	301.0	2.0	2.0	1.0	1.0							1.0	1.0						
SRR27255047	8218.0	8218.0	12045.0	12045.0	14357.0	14357.0	3862.0	3862.0	4824.0	4824.0	7423.0	7423.0	18.0	18.0	3334.0	3334.0	2736.0	2736.0	6878.0	6878.0	50.0	50.0			22289.0	22289.0	6645.0	6645.0	380.0	380.0	2.0	2.0	2.0	2.0	1.0	1.0	81.0	81.0	73.0	73.0	55.0	55.0	102.0	102.0	1647.0	1647.0			1.0	1.0					6.0	6.0			2.0	2.0																
SRR27255048	28786.0	28786.0	48360.0	48360.0	26483.0	26483.0	4185.0	4185.0	4359.0	4359.0	9431.0	9431.0	18.0	18.0	6380.0	6380.0	5058.0	5058.0	15356.0	15356.0	8009.0	8009.0			27182.0	27182.0	8003.0	8003.0	319.0	319.0	16.0	16.0	2.0	2.0	5.0	5.0	71.0	71.0	69.0	69.0	75.0	75.0	91.0	91.0	1849.0	1849.0					4627.0	4627.0			6.0	6.0			2.0	2.0							2.0	2.0								
SRR27255049	26.0	26.0	15073.0	15073.0	1434.0	1434.0	2305.0	2305.0	2485.0	2485.0	3578.0	3578.0	6.0	6.0	2334.0	2334.0	857.0	857.0	5321.0	5321.0	2265.0	2265.0			31573.0	31573.0	5862.0	5862.0	168.0	168.0	15.0	15.0	9.0	9.0	5.0	5.0	60.0	60.0	54.0	54.0	68.0	68.0	67.0	67.0	842.0	842.0	1.0	1.0							4.0	4.0			2.0	2.0																
SRR27255050	43637.0	43637.0	41196.0	41196.0	32389.0	32389.0	3214.0	3214.0	3343.0	3343.0	5509.0	5509.0	3.0	3.0	2583.0	2583.0	2956.0	2956.0	12336.0	12336.0	5602.0	5602.0	1.0	1.0	24419.0	24419.0	7839.0	7839.0	393.0	393.0	76.0	76.0	3.0	3.0	8.0	8.0	28.0	28.0	56.0	56.0	63.0	63.0	91.0	91.0	1221.0	1221.0			121.0	121.0	3302.0	3302.0			6.0	6.0			1.0	1.0			1.0	1.0												
SRR27255051	9667.0	9667.0	31094.0	31094.0	151.0	151.0	6319.0	6319.0	5616.0	5616.0	8465.0	8465.0	5.0	5.0	3772.0	3772.0	1.0	1.0	10314.0	10314.0	11.0	11.0			30184.0	30184.0	8992.0	8992.0	378.0	378.0	36.0	36.0	13.0	13.0	5.0	5.0	29.0	29.0	188.0	188.0	552.0	552.0	181.0	181.0	1.0	1.0			107.0	107.0					6.0	6.0	243.0	243.0	8.0	8.0							5.0	5.0								
SRR27255052	2165.0	2165.0	3191.0	3191.0	3106.0	3106.0	2346.0	2346.0	2349.0	2349.0	6933.0	6933.0	11.0	11.0	3758.0	3758.0	1039.0	1039.0	10581.0	10581.0	90.0	90.0			10935.0	10935.0	3288.0	3288.0	350.0	350.0	18.0	18.0	11.0	11.0	6.0	6.0	18.0	18.0	46.0	46.0	150.0	150.0	231.0	231.0	1824.0	1824.0																					1.0	1.0	1.0	1.0						
SRR27255053	21172.0	21172.0	12434.0	12434.0	134.0	134.0	1880.0	1880.0	1981.0	1981.0	5707.0	5707.0	12.0	12.0	5108.0	5108.0	1106.0	1106.0	7122.0	7122.0	3682.0	3682.0			18840.0	18840.0	8068.0	8068.0	172.0	172.0	13.0	13.0	5.0	5.0	9.0	9.0	108.0	108.0	112.0	112.0	126.0	126.0	121.0	121.0	1330.0	1330.0									2.0	2.0			8.0	8.0																
SRR27255054	24793.0	24793.0	39951.0	39951.0	22289.0	22289.0	2597.0	2597.0	2720.0	2720.0	6791.0	6791.0	20.0	20.0	4717.0	4717.0	3860.0	3860.0	10659.0	10659.0	5361.0	5361.0			25017.0	25017.0	7278.0	7278.0	313.0	313.0	26.0	26.0	5.0	5.0	4.0	4.0	131.0	131.0	93.0	93.0	165.0	165.0	187.0	187.0	1870.0	1870.0					2758.0	2758.0			5.0	5.0			4.0	4.0																
SRR27255055	10.0	10.0	14921.0	14921.0	1495.0	1495.0	3393.0	3393.0	3776.0	3776.0	7879.0	7879.0	3.0	3.0	4089.0	4089.0	2293.0	2293.0	9156.0	9156.0	3570.0	3570.0			30795.0	30795.0	6935.0	6935.0	150.0	150.0	21.0	21.0	19.0	19.0	8.0	8.0	113.0	113.0	85.0	85.0	243.0	243.0	258.0	258.0	2943.0	2943.0	2.0	2.0							9.0	9.0			13.0	13.0															1.0	1.0
SRR27255056	54741.0	54741.0	54435.0	54435.0	40698.0	40698.0	9164.0	9164.0	11900.0	11900.0	19502.0	19502.0	6.0	6.0	8202.0	8202.0	12443.0	12443.0	36446.0	36446.0	17682.0	17682.0			26733.0	26733.0	10263.0	10263.0	310.0	310.0	108.0	108.0	18.0	18.0	3.0	3.0	53.0	53.0	89.0	89.0	290.0	290.0	449.0	449.0	6426.0	6426.0			242.0	242.0	9706.0	9706.0			2.0	2.0			3.0	3.0	2.0	2.0					2.0	2.0	14.0	14.0						
SRR27255057	9968.0	9968.0	623.0	623.0	18444.0	18444.0	2900.0	2900.0	2333.0	2333.0	10154.0	10154.0	24.0	24.0	5610.0	5610.0			8615.0	8615.0	1122.0	1122.0			29008.0	29008.0	9575.0	9575.0	174.0	174.0	2.0	2.0	6.0	6.0	7.0	7.0	84.0	84.0	189.0	189.0	175.0	175.0	56.0	56.0	33.0	33.0	4.0	4.0							1.0	1.0			1.0	1.0																
SRR27255058	7297.0	7297.0	203.0	203.0	23.0	23.0	2668.0	2668.0	1756.0	1756.0	6552.0	6552.0	4.0	4.0	3069.0	3069.0	2895.0	2895.0	8641.0	8641.0	916.0	916.0			20205.0	20205.0	5665.0	5665.0	410.0	410.0	9.0	9.0	2.0	2.0	24.0	24.0	30.0	30.0	117.0	117.0	55.0	55.0	109.0	109.0	2233.0	2233.0			1.0	1.0									1.0	1.0							1.0	1.0								
SRR27255059	64501.0	64501.0	23.0	23.0	15.0	15.0	1435.0	1435.0	714.0	714.0	4331.0	4331.0	24.0	24.0	3074.0	3074.0	1029.0	1029.0	5588.0	5588.0	386.0	386.0			32893.0	32893.0	6860.0	6860.0	174.0	174.0			11.0	11.0	11.0	11.0	76.0	76.0	77.0	77.0	149.0	149.0	69.0	69.0	1105.0	1105.0									1.0	1.0																				
